"field_id","field_name","value_code","value_name","category_name","item_count","notes"
30264,"Mean reticulocyte volume acquisition route","0","Direct","Blood count processing",494715,"Route whereby data for Mean reticulocyte volume was transferred from analyser device to UK Biobank core LIMS database."
30264,"Mean reticulocyte volume acquisition route","1","Backup","Blood count processing",494715,"Route whereby data for Mean reticulocyte volume was transferred from analyser device to UK Biobank core LIMS database."
30264,"Mean reticulocyte volume acquisition route","2","Archive","Blood count processing",494715,"Route whereby data for Mean reticulocyte volume was transferred from analyser device to UK Biobank core LIMS database."
30274,"Mean sphered cell volume acquisition route","0","Direct","Blood count processing",489146,"Route whereby data for Mean sphered cell volume was transferred from analyser device to UK Biobank core LIMS database."
30274,"Mean sphered cell volume acquisition route","1","Backup","Blood count processing",489146,"Route whereby data for Mean sphered cell volume was transferred from analyser device to UK Biobank core LIMS database."
30274,"Mean sphered cell volume acquisition route","2","Archive","Blood count processing",489146,"Route whereby data for Mean sphered cell volume was transferred from analyser device to UK Biobank core LIMS database."
30284,"Immature reticulocyte fraction acquisition route","0","Direct","Blood count processing",489144,"Route whereby data for Immature reticulocyte fraction was transferred from analyser device to UK Biobank core LIMS database."
30284,"Immature reticulocyte fraction acquisition route","1","Backup","Blood count processing",489144,"Route whereby data for Immature reticulocyte fraction was transferred from analyser device to UK Biobank core LIMS database."
30284,"Immature reticulocyte fraction acquisition route","2","Archive","Blood count processing",489144,"Route whereby data for Immature reticulocyte fraction was transferred from analyser device to UK Biobank core LIMS database."
30294,"High light scatter reticulocyte percentage acquisition route","0","Direct","Blood count processing",489146,"Route whereby data for High light scatter reticulocyte percentage was transferred from analyser device to UK Biobank core LIMS database."
30294,"High light scatter reticulocyte percentage acquisition route","1","Backup","Blood count processing",489146,"Route whereby data for High light scatter reticulocyte percentage was transferred from analyser device to UK Biobank core LIMS database."
30294,"High light scatter reticulocyte percentage acquisition route","2","Archive","Blood count processing",489146,"Route whereby data for High light scatter reticulocyte percentage was transferred from analyser device to UK Biobank core LIMS database."
30304,"High light scatter reticulocyte count acquisition route","0","Direct","Blood count processing",489145,"Route whereby data for High light scatter reticulocyte count was transferred from analyser device to UK Biobank core LIMS database."
30304,"High light scatter reticulocyte count acquisition route","1","Backup","Blood count processing",489145,"Route whereby data for High light scatter reticulocyte count was transferred from analyser device to UK Biobank core LIMS database."
30304,"High light scatter reticulocyte count acquisition route","2","Archive","Blood count processing",489145,"Route whereby data for High light scatter reticulocyte count was transferred from analyser device to UK Biobank core LIMS database."
30503,"Microalbumin in urine device ID","1269519","Analyser 1269659","Urine processing",503625,"Identifier for device used to measure Microalbumin in urine"
30505,"Microalbumin in urine result flag","<6.7","Result below 6.7 mg/L","Urine assays",344221,"Flag returned by measurement device indicating why it could not return a numeric value for Microalbumin in urine"
30513,"Creatinine (enzymatic) in urine device ID","1269519","Analyser 1269659","Urine processing",503650,"Identifier for device used to measure Creatinine (enzymatic) in urine"
30515,"Creatinine (enzymatic) in urine result flag","<88","Result below 88 micro-moles/L","Urine assays",4,"Flag returned by measurement device indicating why it could not return a numeric value for Creatinine (enzymatic) in urine"
30523,"Potassium in urine device ID","1269519","Analyser 1269659","Urine processing",503644,"Identifier for device used to measure Potassium in urine"
30525,"Potassium in urine result flag","<2.0","Result below 2 millimole/L","Urine assays",1050,"Flag returned by measurement device indicating why it could not return a numeric value for Potassium in urine"
30525,"Potassium in urine result flag",">200","Result above 200 millimole/L","Urine assays",1050,"Flag returned by measurement device indicating why it could not return a numeric value for Potassium in urine"
30533,"Sodium in urine device ID","1269519","Analyser 1269659","Urine processing",503642,"Identifier for device used to measure Sodium in urine"
30535,"Sodium in urine result flag","<10","Result below 10 millimole/L","Urine assays",1066,"Flag returned by measurement device indicating why it could not return a numeric value for Sodium in urine"
30535,"Sodium in urine result flag",">400","Result above 400 millimole/L","Urine assays",1066,"Flag returned by measurement device indicating why it could not return a numeric value for Sodium in urine"
30602,"Albumin aliquot","0","Manual","Blood biochemistry processing",491945,"The aliquout used for the Albumin assay."
